Date,Index,VaR95_exc,VaR99_exc,Severity95
2012-05-17,IBEX,0,0,
2012-05-18,IBEX,0,0,
2012-05-21,IBEX,0,0,
2012-05-22,IBEX,0,0,
2012-05-23,IBEX,1,0,-0.7567732254028043
2012-05-24,IBEX,0,0,
2012-05-25,IBEX,0,0,
2012-05-28,IBEX,0,0,
2012-05-29,IBEX,0,0,
2012-05-30,IBEX,0,0,
2012-05-31,IBEX,0,0,
2012-06-01,IBEX,0,0,
2012-06-04,IBEX,0,0,
2012-06-05,IBEX,0,0,
2012-06-06,IBEX,0,0,
2012-06-07,IBEX,0,0,
2012-06-08,IBEX,0,0,
2012-06-11,IBEX,0,0,
2012-06-12,IBEX,0,0,
2012-06-13,IBEX,0,0,
2012-06-14,IBEX,0,0,
2012-06-15,IBEX,0,0,
2012-06-18,IBEX,1,0,-0.6722766593774554
2012-06-19,IBEX,0,0,
2012-06-20,IBEX,0,0,
2012-06-21,IBEX,0,0,
2012-06-22,IBEX,0,0,
2012-06-25,IBEX,1,0,-1.2446101245594656
2012-06-26,IBEX,0,0,
2012-06-27,IBEX,0,0,
2012-06-28,IBEX,0,0,
2012-06-29,IBEX,0,0,
2012-07-02,IBEX,0,0,
2012-07-03,IBEX,0,0,
2012-07-04,IBEX,0,0,
2012-07-05,IBEX,1,0,-0.33964104078016
2012-07-06,IBEX,1,0,-0.3552974249472203
2012-07-09,IBEX,0,0,
2012-07-10,IBEX,0,0,
2012-07-11,IBEX,0,0,
2012-07-12,IBEX,0,0,
2012-07-13,IBEX,0,0,
2012-07-16,IBEX,0,0,
2012-07-17,IBEX,0,0,
2012-07-18,IBEX,0,0,
2012-07-19,IBEX,0,0,
2012-07-20,IBEX,1,1,-3.5271337220171333
2012-07-23,IBEX,0,0,
2012-07-24,IBEX,1,0,-0.8571378111651762
2012-07-25,IBEX,0,0,
2012-07-26,IBEX,0,0,
2012-07-27,IBEX,0,0,
2012-07-30,IBEX,0,0,
2012-07-31,IBEX,0,0,
2012-08-01,IBEX,0,0,
2012-08-02,IBEX,1,1,-2.3075219674066862
2012-08-03,IBEX,0,0,
2012-08-06,IBEX,0,0,
2012-08-07,IBEX,0,0,
2012-08-08,IBEX,0,0,
2012-08-09,IBEX,0,0,
2012-08-10,IBEX,0,0,
2012-08-13,IBEX,0,0,
2012-08-14,IBEX,0,0,
2012-08-15,IBEX,0,0,
2012-08-16,IBEX,0,0,
2012-08-17,IBEX,0,0,
2012-08-20,IBEX,0,0,
2012-08-21,IBEX,0,0,
2012-08-22,IBEX,0,0,
2012-08-23,IBEX,0,0,
2012-08-24,IBEX,0,0,
2012-08-27,IBEX,0,0,
2012-08-28,IBEX,0,0,
2012-08-29,IBEX,0,0,
2012-08-30,IBEX,0,0,
2012-08-31,IBEX,0,0,
2012-09-03,IBEX,0,0,
2012-09-04,IBEX,0,0,
2012-09-05,IBEX,0,0,
2012-09-06,IBEX,0,0,
2012-09-07,IBEX,0,0,
2012-09-10,IBEX,0,0,
2012-09-11,IBEX,0,0,
2012-09-12,IBEX,0,0,
2012-09-13,IBEX,0,0,
2012-09-14,IBEX,0,0,
2012-09-17,IBEX,0,0,
2012-09-18,IBEX,0,0,
2012-09-19,IBEX,0,0,
2012-09-20,IBEX,0,0,
2012-09-21,IBEX,0,0,
2012-09-24,IBEX,0,0,
2012-09-25,IBEX,0,0,
2012-09-26,IBEX,1,1,-1.6523323690080556
2012-09-27,IBEX,0,0,
2012-09-28,IBEX,0,0,
2012-10-01,IBEX,0,0,
2012-10-02,IBEX,0,0,
2012-10-03,IBEX,0,0,
2012-10-04,IBEX,0,0,
2012-10-05,IBEX,0,0,
2012-10-08,IBEX,0,0,
2012-10-09,IBEX,0,0,
2012-10-10,IBEX,0,0,
2012-10-11,IBEX,0,0,
2012-10-12,IBEX,0,0,
2012-10-15,IBEX,0,0,
2012-10-16,IBEX,0,0,
2012-10-17,IBEX,0,0,
2012-10-18,IBEX,0,0,
2012-10-19,IBEX,0,0,
2012-10-22,IBEX,0,0,
2012-10-23,IBEX,0,0,
2012-10-24,IBEX,0,0,
2012-10-25,IBEX,0,0,
2012-10-26,IBEX,0,0,
2012-10-29,IBEX,0,0,
2012-10-30,IBEX,0,0,
2012-10-31,IBEX,0,0,
2012-11-01,IBEX,0,0,
2012-11-02,IBEX,0,0,
2012-11-05,IBEX,0,0,
2012-11-06,IBEX,0,0,
2012-11-07,IBEX,1,0,-0.136556071736452
2012-11-08,IBEX,0,0,
2012-11-09,IBEX,0,0,
2012-11-12,IBEX,0,0,
2012-11-13,IBEX,0,0,
2012-11-14,IBEX,0,0,
2012-11-15,IBEX,0,0,
2012-11-16,IBEX,0,0,
2012-11-19,IBEX,0,0,
2012-11-20,IBEX,0,0,
2012-11-21,IBEX,0,0,
2012-11-22,IBEX,0,0,
2012-11-23,IBEX,0,0,
2012-11-26,IBEX,0,0,
2012-11-27,IBEX,0,0,
2012-11-28,IBEX,0,0,
2012-11-29,IBEX,0,0,
2012-11-30,IBEX,0,0,
2012-12-03,IBEX,0,0,
2012-12-04,IBEX,0,0,
2012-12-05,IBEX,0,0,
2012-12-06,IBEX,0,0,
2012-12-07,IBEX,0,0,
2012-12-10,IBEX,0,0,
2012-12-11,IBEX,0,0,
2012-12-12,IBEX,0,0,
2012-12-13,IBEX,0,0,
2012-12-14,IBEX,0,0,
2012-12-17,IBEX,0,0,
2012-12-18,IBEX,0,0,
2012-12-19,IBEX,0,0,
2012-12-20,IBEX,0,0,
2012-12-21,IBEX,0,0,
2012-12-24,IBEX,0,0,
2012-12-25,IBEX,0,0,
2012-12-26,IBEX,0,0,
2012-12-27,IBEX,0,0,
2012-12-28,IBEX,1,0,-0.2047902211924979
2012-12-31,IBEX,0,0,
2013-01-01,IBEX,0,0,
2013-01-02,IBEX,0,0,
2013-01-03,IBEX,0,0,
2013-01-04,IBEX,0,0,
2013-01-07,IBEX,0,0,
2013-01-08,IBEX,0,0,
2013-01-09,IBEX,0,0,
2013-01-10,IBEX,0,0,
2013-01-11,IBEX,0,0,
2013-01-14,IBEX,0,0,
2013-01-15,IBEX,0,0,
2013-01-16,IBEX,0,0,
2013-01-17,IBEX,0,0,
2013-01-18,IBEX,0,0,
2013-01-21,IBEX,0,0,
2013-01-22,IBEX,0,0,
2013-01-23,IBEX,0,0,
2013-01-24,IBEX,0,0,
2013-01-25,IBEX,0,0,
2013-01-28,IBEX,0,0,
2013-01-29,IBEX,0,0,
2013-01-30,IBEX,0,0,
2013-01-31,IBEX,1,0,-0.7272551356734023
2013-02-01,IBEX,0,0,
2013-02-04,IBEX,1,1,-1.8025302653928499
2013-02-05,IBEX,0,0,
2013-02-06,IBEX,0,0,
2013-02-07,IBEX,0,0,
2013-02-08,IBEX,0,0,
2013-02-11,IBEX,0,0,
2013-02-12,IBEX,0,0,
2013-02-13,IBEX,0,0,
2013-02-14,IBEX,0,0,
2013-02-15,IBEX,0,0,
2013-02-18,IBEX,0,0,
2013-02-19,IBEX,0,0,
2013-02-20,IBEX,0,0,
2013-02-21,IBEX,0,0,
2013-02-22,IBEX,0,0,
2013-02-25,IBEX,0,0,
2013-02-26,IBEX,1,0,-0.8903007128117437
2013-02-27,IBEX,0,0,
2013-02-28,IBEX,0,0,
2013-03-01,IBEX,0,0,
2013-03-04,IBEX,0,0,
2013-03-05,IBEX,0,0,
2013-03-06,IBEX,0,0,
2013-03-07,IBEX,0,0,
2013-03-08,IBEX,0,0,
2013-03-11,IBEX,0,0,
2013-03-12,IBEX,0,0,
2013-03-13,IBEX,0,0,
2013-03-14,IBEX,0,0,
2013-03-15,IBEX,0,0,
2013-03-18,IBEX,0,0,
2013-03-19,IBEX,0,0,
2013-03-20,IBEX,0,0,
2013-03-21,IBEX,0,0,
2013-03-22,IBEX,0,0,
2013-03-25,IBEX,0,0,
2013-03-26,IBEX,0,0,
2013-03-27,IBEX,0,0,
2013-03-28,IBEX,0,0,
2013-03-29,IBEX,0,0,
2013-04-01,IBEX,0,0,
2013-04-02,IBEX,0,0,
2013-04-03,IBEX,0,0,
2013-04-04,IBEX,0,0,
2013-04-05,IBEX,0,0,
2013-04-08,IBEX,0,0,
2013-04-09,IBEX,0,0,
2013-04-10,IBEX,0,0,
2013-04-11,IBEX,0,0,
2013-04-12,IBEX,0,0,
2013-04-15,IBEX,0,0,
2013-04-16,IBEX,0,0,
2013-04-17,IBEX,0,0,
2013-04-18,IBEX,0,0,
2013-04-19,IBEX,0,0,
2013-04-22,IBEX,0,0,
2013-04-23,IBEX,0,0,
2013-04-24,IBEX,0,0,
2013-04-25,IBEX,0,0,
2013-04-26,IBEX,0,0,
2013-04-29,IBEX,0,0,
2013-04-30,IBEX,0,0,
2013-05-01,IBEX,0,0,
2013-05-02,IBEX,0,0,
2013-05-03,IBEX,0,0,
2013-05-06,IBEX,0,0,
2013-05-07,IBEX,0,0,
2013-05-08,IBEX,0,0,
2013-05-09,IBEX,0,0,
2013-05-10,IBEX,0,0,
2013-05-13,IBEX,0,0,
2013-05-14,IBEX,0,0,
2013-05-15,IBEX,0,0,
2013-05-16,IBEX,0,0,
2013-05-17,IBEX,0,0,
2013-05-20,IBEX,0,0,
2013-05-21,IBEX,0,0,
2013-05-22,IBEX,0,0,
2013-05-23,IBEX,0,0,
2013-05-24,IBEX,0,0,
2013-05-27,IBEX,0,0,
2013-05-28,IBEX,0,0,
2013-05-29,IBEX,0,0,
2013-05-30,IBEX,0,0,
2013-05-31,IBEX,0,0,
2013-06-03,IBEX,0,0,
2013-06-04,IBEX,0,0,
2013-06-05,IBEX,0,0,
2013-06-06,IBEX,0,0,
2013-06-07,IBEX,0,0,
2013-06-10,IBEX,0,0,
2013-06-11,IBEX,0,0,
2013-06-12,IBEX,0,0,
2013-06-13,IBEX,0,0,
2013-06-14,IBEX,0,0,
2013-06-17,IBEX,0,0,
2013-06-18,IBEX,0,0,
2013-06-19,IBEX,0,0,
2013-06-20,IBEX,1,1,-1.5128572361460215
2013-06-21,IBEX,0,0,
2013-06-24,IBEX,0,0,
2013-06-25,IBEX,0,0,
2013-06-26,IBEX,0,0,
2013-06-27,IBEX,0,0,
2013-06-28,IBEX,0,0,
2013-07-01,IBEX,0,0,
2013-07-02,IBEX,0,0,
2013-07-03,IBEX,0,0,
2013-07-04,IBEX,0,0,
2013-07-05,IBEX,0,0,
2013-07-08,IBEX,0,0,
2013-07-09,IBEX,0,0,
2013-07-10,IBEX,0,0,
2013-07-11,IBEX,0,0,
2013-07-12,IBEX,1,0,-0.03444378029600337
2013-07-15,IBEX,0,0,
2013-07-16,IBEX,0,0,
2013-07-17,IBEX,0,0,
2013-07-18,IBEX,0,0,
2013-07-19,IBEX,0,0,
2013-07-22,IBEX,0,0,
2013-07-23,IBEX,0,0,
2013-07-24,IBEX,0,0,
2013-07-25,IBEX,0,0,
2013-07-26,IBEX,0,0,
2013-07-29,IBEX,0,0,
2013-07-30,IBEX,0,0,
2013-07-31,IBEX,0,0,
2013-08-01,IBEX,0,0,
2013-08-02,IBEX,0,0,
2013-08-05,IBEX,0,0,
2013-08-06,IBEX,0,0,
2013-08-07,IBEX,0,0,
2013-08-08,IBEX,0,0,
2013-08-09,IBEX,0,0,
2013-08-12,IBEX,0,0,
2013-08-13,IBEX,0,0,
2013-08-14,IBEX,0,0,
2013-08-15,IBEX,0,0,
2013-08-16,IBEX,0,0,
2013-08-19,IBEX,1,0,-0.02549550538721168
2013-08-20,IBEX,0,0,
2013-08-21,IBEX,0,0,
2013-08-22,IBEX,0,0,
2013-08-23,IBEX,0,0,
2013-08-26,IBEX,0,0,
2013-08-27,IBEX,1,0,-0.933059446747865
2013-08-28,IBEX,0,0,
2013-08-29,IBEX,0,0,
2013-08-30,IBEX,0,0,
2013-09-02,IBEX,0,0,
2013-09-03,IBEX,0,0,
2013-09-04,IBEX,0,0,
2013-09-05,IBEX,0,0,
2013-09-06,IBEX,0,0,
2013-09-09,IBEX,0,0,
2013-09-10,IBEX,0,0,
2013-09-11,IBEX,0,0,
2013-09-12,IBEX,0,0,
2013-09-13,IBEX,0,0,
2013-09-16,IBEX,0,0,
2013-09-17,IBEX,0,0,
2013-09-18,IBEX,0,0,
2013-09-19,IBEX,0,0,
2013-09-20,IBEX,0,0,
2013-09-23,IBEX,0,0,
2013-09-24,IBEX,0,0,
2013-09-25,IBEX,0,0,
2013-09-26,IBEX,0,0,
2013-09-27,IBEX,0,0,
2013-09-30,IBEX,0,0,
2013-10-01,IBEX,0,0,
2013-10-02,IBEX,0,0,
2013-10-03,IBEX,0,0,
2013-10-04,IBEX,0,0,
2013-10-07,IBEX,0,0,
2013-10-08,IBEX,0,0,
2013-10-09,IBEX,0,0,
2013-10-10,IBEX,0,0,
2013-10-11,IBEX,0,0,
2013-10-14,IBEX,0,0,
2013-10-15,IBEX,0,0,
2013-10-16,IBEX,0,0,
2013-10-17,IBEX,0,0,
2013-10-18,IBEX,0,0,
2013-10-21,IBEX,0,0,
2013-10-22,IBEX,0,0,
2013-10-23,IBEX,1,0,-0.009059252085589664
2013-10-24,IBEX,0,0,
2013-10-25,IBEX,0,0,
2013-10-28,IBEX,0,0,
2013-10-29,IBEX,0,0,
2013-10-30,IBEX,0,0,
2013-10-31,IBEX,0,0,
2013-11-01,IBEX,0,0,
2013-11-04,IBEX,0,0,
2013-11-05,IBEX,0,0,
2013-11-06,IBEX,0,0,
2013-11-07,IBEX,0,0,
2013-11-08,IBEX,0,0,
2013-11-11,IBEX,0,0,
2013-11-12,IBEX,0,0,
2013-11-13,IBEX,0,0,
2013-11-14,IBEX,0,0,
2013-11-15,IBEX,0,0,
2013-11-18,IBEX,0,0,
2013-11-19,IBEX,0,0,
2013-11-20,IBEX,0,0,
2013-11-21,IBEX,0,0,
2013-11-22,IBEX,0,0,
2013-11-25,IBEX,0,0,
2013-11-26,IBEX,0,0,
2013-11-27,IBEX,0,0,
2013-11-28,IBEX,0,0,
2013-11-29,IBEX,0,0,
2013-12-02,IBEX,0,0,
2013-12-03,IBEX,0,0,
2013-12-04,IBEX,0,0,
2013-12-05,IBEX,0,0,
2013-12-06,IBEX,0,0,
2013-12-09,IBEX,0,0,
2013-12-10,IBEX,0,0,
2013-12-11,IBEX,0,0,
2013-12-12,IBEX,0,0,
2013-12-13,IBEX,0,0,
2013-12-16,IBEX,0,0,
2013-12-17,IBEX,0,0,
2013-12-18,IBEX,0,0,
2013-12-19,IBEX,0,0,
2013-12-20,IBEX,0,0,
2013-12-23,IBEX,0,0,
2013-12-24,IBEX,0,0,
2013-12-25,IBEX,0,0,
2013-12-26,IBEX,0,0,
2013-12-27,IBEX,0,0,
2013-12-30,IBEX,0,0,
2013-12-31,IBEX,0,0,
2014-01-01,IBEX,0,0,
2014-01-02,IBEX,0,0,
2014-01-03,IBEX,0,0,
2014-01-06,IBEX,0,0,
2014-01-07,IBEX,0,0,
2014-01-08,IBEX,0,0,
2014-01-09,IBEX,0,0,
2014-01-10,IBEX,0,0,
2014-01-13,IBEX,0,0,
2014-01-14,IBEX,0,0,
2014-01-15,IBEX,0,0,
2014-01-16,IBEX,0,0,
2014-01-17,IBEX,0,0,
2014-01-20,IBEX,0,0,
2014-01-21,IBEX,0,0,
2014-01-22,IBEX,0,0,
2014-01-23,IBEX,0,0,
2014-01-24,IBEX,1,1,-1.85764328216487
2014-01-27,IBEX,0,0,
2014-01-28,IBEX,0,0,
2014-01-29,IBEX,0,0,
2014-01-30,IBEX,0,0,
2014-01-31,IBEX,0,0,
2014-02-03,IBEX,0,0,
2014-02-04,IBEX,0,0,
2014-02-05,IBEX,0,0,
2014-02-06,IBEX,0,0,
2014-02-07,IBEX,0,0,
2014-02-10,IBEX,0,0,
2014-02-11,IBEX,0,0,
2014-02-12,IBEX,0,0,
2014-02-13,IBEX,0,0,
2014-02-14,IBEX,0,0,
2014-02-17,IBEX,0,0,
2014-02-18,IBEX,0,0,
2014-02-19,IBEX,0,0,
2014-02-20,IBEX,0,0,
2014-02-21,IBEX,0,0,
2014-02-24,IBEX,0,0,
2014-02-25,IBEX,0,0,
2014-02-26,IBEX,0,0,
2014-02-27,IBEX,0,0,
2014-02-28,IBEX,0,0,
2014-03-03,IBEX,1,0,-0.6165977531262994
2014-03-04,IBEX,0,0,
2014-03-05,IBEX,0,0,
2014-03-06,IBEX,0,0,
2014-03-07,IBEX,0,0,
2014-03-10,IBEX,0,0,
2014-03-11,IBEX,0,0,
2014-03-12,IBEX,0,0,
2014-03-13,IBEX,0,0,
2014-03-14,IBEX,0,0,
2014-03-17,IBEX,0,0,
2014-03-18,IBEX,0,0,
2014-03-19,IBEX,0,0,
2014-03-20,IBEX,0,0,
2014-03-21,IBEX,0,0,
2014-03-24,IBEX,0,0,
2014-03-25,IBEX,0,0,
2014-03-26,IBEX,0,0,
2014-03-27,IBEX,0,0,
2014-03-28,IBEX,0,0,
2014-03-31,IBEX,0,0,
2014-04-01,IBEX,0,0,
2014-04-02,IBEX,0,0,
2014-04-03,IBEX,0,0,
2014-04-04,IBEX,0,0,
2014-04-07,IBEX,0,0,
2014-04-08,IBEX,0,0,
2014-04-09,IBEX,0,0,
2014-04-10,IBEX,0,0,
2014-04-11,IBEX,0,0,
2014-04-14,IBEX,0,0,
2014-04-15,IBEX,0,0,
2014-04-16,IBEX,0,0,
2014-04-17,IBEX,0,0,
2014-04-18,IBEX,0,0,
2014-04-21,IBEX,0,0,
2014-04-22,IBEX,0,0,
2014-04-23,IBEX,0,0,
2014-04-24,IBEX,0,0,
2014-04-25,IBEX,0,0,
2014-04-28,IBEX,0,0,
2014-04-29,IBEX,0,0,
2014-04-30,IBEX,0,0,
2014-05-01,IBEX,0,0,
2014-05-02,IBEX,0,0,
2014-05-05,IBEX,0,0,
2014-05-06,IBEX,0,0,
2014-05-07,IBEX,0,0,
2014-05-08,IBEX,0,0,
2014-05-09,IBEX,0,0,
2014-05-12,IBEX,0,0,
2014-05-13,IBEX,0,0,
2014-05-14,IBEX,0,0,
2014-05-15,IBEX,1,0,-0.6237390404625491
2014-05-16,IBEX,0,0,
2014-05-19,IBEX,0,0,
2014-05-20,IBEX,0,0,
2014-05-21,IBEX,0,0,
2014-05-22,IBEX,0,0,
2014-05-23,IBEX,0,0,
2014-05-26,IBEX,0,0,
2014-05-27,IBEX,0,0,
2014-05-28,IBEX,0,0,
2014-05-29,IBEX,0,0,
2014-05-30,IBEX,0,0,
2014-06-02,IBEX,0,0,
2014-06-03,IBEX,0,0,
2014-06-04,IBEX,0,0,
2014-06-05,IBEX,0,0,
2014-06-06,IBEX,0,0,
2014-06-09,IBEX,0,0,
2014-06-10,IBEX,0,0,
2014-06-11,IBEX,0,0,
2014-06-12,IBEX,0,0,
2014-06-13,IBEX,0,0,
2014-06-16,IBEX,0,0,
2014-06-17,IBEX,0,0,
2014-06-18,IBEX,0,0,
2014-06-19,IBEX,0,0,
2014-06-20,IBEX,0,0,
2014-06-23,IBEX,0,0,
2014-06-24,IBEX,0,0,
2014-06-25,IBEX,0,0,
2014-06-26,IBEX,0,0,
2014-06-27,IBEX,0,0,
2014-06-30,IBEX,0,0,
2014-07-01,IBEX,0,0,
2014-07-02,IBEX,0,0,
2014-07-03,IBEX,0,0,
2014-07-04,IBEX,0,0,
2014-07-07,IBEX,0,0,
2014-07-08,IBEX,1,0,-0.10695773281683807
2014-07-09,IBEX,0,0,
2014-07-10,IBEX,1,0,-0.14477068329986387
2014-07-11,IBEX,0,0,
2014-07-14,IBEX,0,0,
2014-07-15,IBEX,0,0,
2014-07-16,IBEX,0,0,
2014-07-17,IBEX,0,0,
2014-07-18,IBEX,0,0,
2014-07-21,IBEX,0,0,
2014-07-22,IBEX,0,0,
2014-07-23,IBEX,0,0,
2014-07-24,IBEX,0,0,
2014-07-25,IBEX,0,0,
2014-07-28,IBEX,0,0,
2014-07-29,IBEX,0,0,
2014-07-30,IBEX,0,0,
2014-07-31,IBEX,1,0,-0.2672731731556295
2014-08-01,IBEX,0,0,
2014-08-04,IBEX,0,0,
2014-08-05,IBEX,0,0,
2014-08-06,IBEX,0,0,
2014-08-07,IBEX,0,0,
2014-08-08,IBEX,0,0,
2014-08-11,IBEX,0,0,
2014-08-12,IBEX,0,0,
2014-08-13,IBEX,0,0,
2014-08-14,IBEX,0,0,
2014-08-15,IBEX,0,0,
2014-08-18,IBEX,0,0,
2014-08-19,IBEX,0,0,
2014-08-20,IBEX,0,0,
2014-08-21,IBEX,0,0,
2014-08-22,IBEX,0,0,
2014-08-25,IBEX,0,0,
2014-08-26,IBEX,0,0,
2014-08-27,IBEX,0,0,
2014-08-28,IBEX,0,0,
2014-08-29,IBEX,0,0,
2014-09-01,IBEX,0,0,
2014-09-02,IBEX,0,0,
2014-09-03,IBEX,0,0,
2014-09-04,IBEX,0,0,
2014-09-05,IBEX,0,0,
2014-09-08,IBEX,0,0,
2014-09-09,IBEX,0,0,
2014-09-10,IBEX,0,0,
2014-09-11,IBEX,0,0,
2014-09-12,IBEX,0,0,
2014-09-15,IBEX,0,0,
2014-09-16,IBEX,0,0,
2014-09-17,IBEX,0,0,
2014-09-18,IBEX,0,0,
2014-09-19,IBEX,0,0,
2014-09-22,IBEX,0,0,
2014-09-23,IBEX,0,0,
2014-09-24,IBEX,0,0,
2014-09-25,IBEX,0,0,
2014-09-26,IBEX,0,0,
2014-09-29,IBEX,0,0,
2014-09-30,IBEX,0,0,
2014-10-01,IBEX,0,0,
2014-10-02,IBEX,1,1,-1.199325903078113
2014-10-03,IBEX,0,0,
2014-10-06,IBEX,0,0,
2014-10-07,IBEX,0,0,
2014-10-08,IBEX,0,0,
2014-10-09,IBEX,0,0,
2014-10-10,IBEX,0,0,
2014-10-13,IBEX,0,0,
2014-10-14,IBEX,0,0,
2014-10-15,IBEX,1,1,-1.5386812464208286
2014-10-16,IBEX,0,0,
2014-10-17,IBEX,0,0,
2014-10-20,IBEX,0,0,
2014-10-21,IBEX,0,0,
2014-10-22,IBEX,0,0,
2014-10-23,IBEX,0,0,
2014-10-24,IBEX,0,0,
2014-10-27,IBEX,0,0,
2014-10-28,IBEX,0,0,
2014-10-29,IBEX,0,0,
2014-10-30,IBEX,0,0,
2014-10-31,IBEX,0,0,
2014-11-03,IBEX,0,0,
2014-11-04,IBEX,0,0,
2014-11-05,IBEX,0,0,
2014-11-06,IBEX,0,0,
2014-11-07,IBEX,0,0,
2014-11-10,IBEX,0,0,
2014-11-11,IBEX,0,0,
2014-11-12,IBEX,0,0,
2014-11-13,IBEX,0,0,
2014-11-14,IBEX,0,0,
2014-11-17,IBEX,0,0,
2014-11-18,IBEX,0,0,
2014-11-19,IBEX,0,0,
2014-11-20,IBEX,0,0,
2014-11-21,IBEX,0,0,
2014-11-24,IBEX,0,0,
2014-11-25,IBEX,0,0,
2014-11-26,IBEX,0,0,
2014-11-27,IBEX,0,0,
2014-11-28,IBEX,0,0,
2014-12-01,IBEX,0,0,
2014-12-02,IBEX,0,0,
2014-12-03,IBEX,0,0,
2014-12-04,IBEX,1,0,-0.20535992910001255
2014-12-05,IBEX,0,0,
2014-12-08,IBEX,0,0,
2014-12-09,IBEX,1,0,-0.8497959580908456
2014-12-10,IBEX,0,0,
2014-12-11,IBEX,0,0,
2014-12-12,IBEX,1,0,-0.3810596415606411
2014-12-15,IBEX,0,0,
2014-12-16,IBEX,0,0,
2014-12-17,IBEX,0,0,
2014-12-18,IBEX,0,0,
2014-12-19,IBEX,0,0,
2014-12-22,IBEX,0,0,
2014-12-23,IBEX,0,0,
2014-12-24,IBEX,0,0,
2014-12-25,IBEX,0,0,
2014-12-26,IBEX,0,0,
2014-12-29,IBEX,0,0,
2014-12-30,IBEX,0,0,
2014-12-31,IBEX,0,0,
2015-01-01,IBEX,0,0,
2015-01-02,IBEX,0,0,
2015-01-05,IBEX,1,1,-1.4916789203265561
2015-01-06,IBEX,0,0,
2015-01-07,IBEX,0,0,
2015-01-08,IBEX,0,0,
2015-01-09,IBEX,1,1,-1.6879759777951815
2015-01-12,IBEX,0,0,
2015-01-13,IBEX,0,0,
2015-01-14,IBEX,0,0,
2015-01-15,IBEX,0,0,
2015-01-16,IBEX,0,0,
2015-01-19,IBEX,0,0,
2015-01-20,IBEX,0,0,
2015-01-21,IBEX,0,0,
2015-01-22,IBEX,0,0,
2015-01-23,IBEX,0,0,
2015-01-26,IBEX,0,0,
2015-01-27,IBEX,0,0,
2015-01-28,IBEX,0,0,
2015-01-29,IBEX,0,0,
2015-01-30,IBEX,0,0,
2015-02-02,IBEX,0,0,
2015-02-03,IBEX,0,0,
2015-02-04,IBEX,0,0,
2015-02-05,IBEX,0,0,
2015-02-06,IBEX,0,0,
2015-02-09,IBEX,0,0,
2015-02-10,IBEX,0,0,
2015-02-11,IBEX,0,0,
2015-02-12,IBEX,0,0,
2015-02-13,IBEX,0,0,
2015-02-16,IBEX,0,0,
2015-02-17,IBEX,0,0,
2015-02-18,IBEX,0,0,
2015-02-19,IBEX,0,0,
2015-02-20,IBEX,0,0,
2015-02-23,IBEX,0,0,
2015-02-24,IBEX,0,0,
2015-02-25,IBEX,0,0,
2015-02-26,IBEX,0,0,
2015-02-27,IBEX,0,0,
2015-03-02,IBEX,0,0,
2015-03-03,IBEX,0,0,
2015-03-04,IBEX,0,0,
2015-03-05,IBEX,0,0,
2015-03-06,IBEX,0,0,
2015-03-09,IBEX,0,0,
2015-03-10,IBEX,0,0,
2015-03-11,IBEX,0,0,
2015-03-12,IBEX,0,0,
2015-03-13,IBEX,0,0,
2015-03-16,IBEX,0,0,
2015-03-17,IBEX,0,0,
2015-03-18,IBEX,0,0,
2015-03-19,IBEX,0,0,
2015-03-20,IBEX,0,0,
2015-03-23,IBEX,0,0,
2015-03-24,IBEX,0,0,
2015-03-25,IBEX,0,0,
2015-03-26,IBEX,0,0,
2015-03-27,IBEX,0,0,
2015-03-30,IBEX,0,0,
2015-03-31,IBEX,0,0,
2015-04-01,IBEX,0,0,
2015-04-02,IBEX,0,0,
2015-04-03,IBEX,0,0,
2015-04-06,IBEX,0,0,
2015-04-07,IBEX,0,0,
2015-04-08,IBEX,0,0,
2015-04-09,IBEX,0,0,
2015-04-10,IBEX,0,0,
2015-04-13,IBEX,0,0,
2015-04-14,IBEX,0,0,
2015-04-15,IBEX,0,0,
2015-04-16,IBEX,0,0,
2015-04-17,IBEX,1,0,-0.29774076101345726
2015-04-20,IBEX,0,0,
2015-04-21,IBEX,0,0,
2015-04-22,IBEX,0,0,
2015-04-23,IBEX,0,0,
2015-04-24,IBEX,0,0,
2015-04-27,IBEX,0,0,
2015-04-28,IBEX,0,0,
2015-04-29,IBEX,1,0,-0.1418814748334709
2015-04-30,IBEX,0,0,
2015-05-01,IBEX,0,0,
2015-05-04,IBEX,0,0,
2015-05-05,IBEX,1,0,-0.960627331372534
2015-05-06,IBEX,0,0,
2015-05-07,IBEX,0,0,
2015-05-08,IBEX,0,0,
2015-05-11,IBEX,0,0,
2015-05-12,IBEX,0,0,
2015-05-13,IBEX,0,0,
2015-05-14,IBEX,0,0,
2015-05-15,IBEX,0,0,
2015-05-18,IBEX,0,0,
2015-05-19,IBEX,0,0,
2015-05-20,IBEX,0,0,
2015-05-21,IBEX,0,0,
2015-05-22,IBEX,0,0,
2015-05-25,IBEX,1,0,-0.1800807770153825
2015-05-26,IBEX,0,0,
2015-05-27,IBEX,0,0,
2015-05-28,IBEX,0,0,
2015-05-29,IBEX,0,0,
2015-06-01,IBEX,0,0,
2015-06-02,IBEX,0,0,
2015-06-03,IBEX,0,0,
2015-06-04,IBEX,0,0,
2015-06-05,IBEX,0,0,
2015-06-08,IBEX,0,0,
2015-06-09,IBEX,0,0,
2015-06-10,IBEX,0,0,
2015-06-11,IBEX,0,0,
2015-06-12,IBEX,0,0,
2015-06-15,IBEX,0,0,
